full_text,sentiment
Se imaginan que hubieran linchado a Petro en Medellín? Hubiera quedado establecida definitivamente la superioridad de la raza paisa.,0
"@willj84753699: ¡ATENCIÓN COLOMBIA!
#MedellinEstaCambiando 
Hoy Gustavo Petro en Medallo.
Medellin no será la excepción, será multitudin…",1
@ColombiaHumana_ @petrogustavo @PactoCol Dónde es la reunión de Petro en Medellín,1
"@AgvKmilo: @Acorazado_blind @petrogustavo Ese hombre como que no conoce nada de Medellín, por eso les advierten y quieren meterse a la b…",0
"@jarizabaletaf: A la balacera dentro de un Centro Comercial en Cali se suma ese intento de robo con armas largas en Medellín.

No hay au…",0
"@JoseMejiaCD Petro llenando plazas en Medellín, pero para mandarlo pa la puta mierda.",0
"#Colombia Ciudadanos en Medellín rechazan al candidato presidencial,
del comunismo, Gustavo Petro. https://t.co/wAVQXfK2nJ",0
"@fredkarma: @sebaslopezv @petrogustavo Solo veo 4 pelagatos solo gamines de la calle de Medellín, debe ser uribestias.
 YA esta derrotad…",0
@Caliquistan: Se escandalizan por el robo en Medellín y acá una ministra nos tumbó 70 mil millones y hasta se burló en televisión nacion…,0
"@Jlmedina168 @hgarciao0 He estado buscando en redes en donde es que sale escoltado @petrogustavo por chiflidos en Medellín según informa @CaracolRadio, y no encuentro, encuentro es este video, en donde será.?
@LaLuciernaga.",0
Fuera 🐸 HPTA... Medellín no te quiere https://t.co/VgH9Q1waiq,0
"Después de ver el apoteósico recibimiento al hampón en Medellin, ufffff creo que ya no vendo ni liquido mi empresa, hay esperanza, vamos a salvar el Pais 💪🏻💪🏻💪🏻",0
@ElRepublicano09 @petrogustavo Medellín no comentan el error de cali que adotrino las personas y del cali de antes ya no queda nada solo ruinas,0
"@JCMejia71: #MedellinEstaCambiando  De ser guarira de traquetos, narcoterroristas y Uribistas, hoy es una ciudad progresista que recibe…",0
"Ahhhhh pero que es esta maravilla por Dios?
Definitivamente es carechimba hpta  nunca será presidente!
Muy bien por Medellín...
Medellín se respeta hpta!!!! https://t.co/elB64YbASX",0
@JoseMejiaCD Gracias Medellín,1
"@Jokeraton: @sebaslopezv @petrogustavo Idiotas que navegan sobre sus propias mentiras y falacias como este dizque concejal de Medellín,…",0
@HeLeNaBuckartt: @LuisGuillermoVl ‼️-Terrorista!!!… le grita el pueblo de Medellín a Gustavo Petro https://t.co/KszhrDWjZk,0
"@lopezdoriga: De película.

Policías frustran asalto a bodega de oro en Medellín, Colombia, a plena luz del día.

“Creyeron que iban a h…",0
@procupados2015: Medellín empresarios y comerciantes sacaron a Petro con su discurso fallido y verborrea inocua que no convence  ni a lo…,0
@santiagoangelp: #NOTICIA Este fue otro robo ayer en la vía Medellín-Bogotá. 8 sujetos armados en motocicleta robaron un establecimiento…,0
Puro montaje si los #paisas te sacaron de #Medellin ahí están los videos te sacaron corriendo 🤣🤣 https://t.co/lJV4B6WOfK,0
ASI LE DEMUESTRAN EL CARIÑO Y AMOR A @petrogustavo EN MEDELLÍN SUERTE HIJUEPUTA TE VI https://t.co/5oV0bZoZKN,0
#DePeliculaEs la abucheada que le pegaron en Medellín al “Faraon” @petrogustavo,0
@petrogustavo Jajajajaj que chiflada le pegaron en Medellín jajajaja fuera guerrillero asqueroso,0
"Pero en Medellín cada vez le queda más difícil a los bandidos delinquir, según el payaso pinturita!!! https://t.co/G5EQcX2dHb",0
"@Davidgunner13 @carlson_1991 @iamjuannaranjo @petrogustavo @QuinteroCalle Hay que tener claro que 1ro el abucheo solo pasó en Medellín y pasará en la zona de Antioquia, la verdad antes estaba demorados, pero el Matrife si en toda la Colombia y no hay algún estado en el que se salve",0
"@FeenLacausa27: Tu no fuiste @TampocoSoyChio ? 

Mis respeto Medellín por sacar a petro mierda  @petrogustavo 
Ahora saquen al malparido…",0
Cabal en Medellín // Petro en Medellín https://t.co/c8p8UuVFfC,0
"@warojash: ÚLTIMA HORA, PETRO FUE EXPULSADO DEL CENTRO DE MEDELLÍN, ACÁ SI CUENTO SOCIALISTA NO PEGARA JAMAS👍👍👍👍 https://t.co/8PZyiVkim6",0
"En #Colombia, alrededor de 20 hombres fuertemente armados se enfrentaron a tiros con la #Policía luego de pretender robar una bodega llena de oro en la ciudad de #Medellín. Por: Yuly Perdomo. Detalles 👇 https://t.co/6IMjQddwzm",0
@LuzMariaBe: En el centro de #Medellín le manifestaron el cariño a #Petro y le mostraron la salida de la zona. https://t.co/upiqOxjmVa,0
"@HalexHM: Abro hilo de vídeos del aparente robo frustrado a una bodega de oro en el Poblado, Medellin. 

🧵 https://t.co/QrwB1gqUnC",0
@luzaosorio1 @Defendor01 @VickyDavilaH No se que haría en medellin ese asqueroso le debían de haber dado una buena paliza  que se largara y no pusiera un pie más en medellin,0
@AUGUSTOOCAMPO @petrogustavo LA REALIDAD ES QUE LO ECHARON DE MEDELLÍN. https://t.co/cH7OSXvmjn,0
"@svillam81 Ay, ahora va a decir que Medellín era segura y una ciudad cívica desde la época de Pablo escobar, bobo setentahijueputa",0
"@PadreHuerfano1: Arriba los militares de Haití, abajo, los asaltantes de Medellín. Le encuentra similitud en las posturas? Colombia no p…",0
"@MargaritaRepo Usted y sus delirios. Medellín ya no es uribista, el apoyo fue abrumador",1
"@07259e9ad8b64e4: @sanvalgo @petrogustavo En Medellin  se nos infiltro un zurdopata en la alcaldía,  pero Antioquía  es de gente trabaja…",0
"Esta es la verdadera encuesta que deberían de mostrar los medios izquierdosos.
Medellín y Antioquia gritan..
#PetroNuncaSeraPresidente 
#FueraPetroDeMedellin 
#MedellinNoTeQuiere https://t.co/he5hesOuJe",0
"@tavoserna1997: EMOCION GIGANTE MEDELLÍN!
Y son los jóvenes para q no hagan cuentas alegres!
@intiasprilla @MargaritaRepo @Margaritarosa…",0
"@MariChV2: En Medellín no le ha ido bien. Cuantas veces ""Fico"" le negó la presentacion.  Pero creyó que ahora  el mamarracho lo iba a de…",0
@petrogustavo Lo sacaron como a un perro en Medellín jajjajaja,1
"@fakeRoiman: Hoy llega @petrogustavo a Medellín y ahi estaremos. 
Medellin ya no le pertenece más al Uribismo. 

#MedellinEstaCambiando…",1
"@LaDanielaV11: Todo mi respaldo a las luchas contra los grupos económicos que han dominado la política en Medellín. 
Adelante, Alcalde @…",1
@petrogustavo Y por que no publica la “fiesta” de hoy en Medellin? Sr presidente 🤣🤣🤣🤣🤣🤣🤣,1
@iLordPetrosky: Voy a seguir a los ciudadanos mamados del Uribismo que apoyan los Alcaldes alternativos. Uribe quiere coger a EPM como s…,0
El atraco de ayer en Medellín se pasaron de chistosos muy graciosos jajajajajja 😂😂😂😂😂😂😂#EsUnaPayasada,1
"@SebastianNohra Bienvenido! A mi me encanta Bogotá (a pesar del tráfico), y en Medellín se complica a veces.

Pero honestamente creo que la calidad de vida en Medellín es superior, y pues se conecta a Blu desde aquí! https://t.co/bUs7rNrNoO",1
"@sanvalgo @ISAZULETA @petrogustavo @Covidgeo @IrreverentesCol @saludhernandezm @ghitis @CoronelHMejia @RafaNietoLoaiza @jarizabaletaf @VickyDavilaH @Rettador 
@jsalazar422

Pequeña muestra de ""afecto"" a Petro y su séquito.

En Medellín no papi!!!.",0
@Leo_uribista @DiegoPa49230071 @GUSMALDONADOS Bravo por la gente buena de Medellín,1
@J_Upegui: El Alcalde de Medellín está sufriendo una persecución implacable por parte de los viejos poderes que se resisten a que Medell…,1
@pierrealee @Eclides3 @PactoCol @petrogustavo Medellín ya no es Uribista....,1
"@petrogustavo Fuera HAMPÓN de Medellín, no queremos a los socios de Pablo Escobar, no más narcotráfico.",0
@feroso75 @tavoserna1997 @PaterMionostro @amparomeza @amparango @gisgil15 @CHATEAUBRIAND15 @intiasprilla @Betocoralg @cielo_rusinque @Ale_Acosta211 @MOinternationa @silvioravel @llemilio2009 @MargaritaRepo @MirandaBogota A Petroski en Medellín ! 👍🥴😂🥴😂🥴😂🥴😂🙌🙌🙌🙌,1
"@MissPoirot07: Hoy en un gran día, @petrogustavo estará en Medellín y esperamos que sea una multitudinaria manifestación para demostrar…",1
@adrianaospina86: Se fue al centro de Medellín esperando vivas muestras de amor y respeto y miren. 😍👌🏻,1
@Gio41169: @petrogustavo Cómo le fue por Medellín ! ! Cuente aver !,1
"@anamarqr Fuera rata asquerosa de Medellín y de Colombia, criminal corrupto.",0
@petrogustavo Cómo le fue por Medellín ! ! Cuente aver ! https://t.co/e54LXo0OX9,1
@elkin_isaza Y luego estos hdpta lo presentarán como apoteosis la visita del carechimba este a Medellin.,1
"@petrogustavo Medallo dando ejemplo, ya lo vienen diciendo, la tumba del uribismo será Medellín.",0
"@FisicoImpuro: Mks severa esa balacera en Medellín, parece sacado de una película. Tremendo cómo en este gobierno se disparo la inseguri…",0
"En Medellín no le ha ido bien. Cuantas veces ""Fico"" le negó la presentacion.  Pero creyó que ahora  el mamarracho lo iba a dejar hacer y decir lo que quisiera......... pero la gente, que es la cuenta, no lo dejó
Presentación ** https://t.co/pcgWMKqfbL",0
@JuliaCorreaNutt @QuinteroCalle mentiras y más mentiras  #QuinteroSeVa fuera de Medellín,0
"@EPMestamosahi En el cruce de Cr33 X Cl52A sector la toma Medellín hay 1alcantarillado tapado con tierra, pantano y basura. Favor revisar y solucionar ya que se ha reportado en varias ocasiones y aún sin solución",0
"@Felipe41510: El #PactoHistórico en Medellín, es imparable!
#MedellinVaBien
#MedellinEstaCambiando
#MedellinSegura
#Danielteniarazon
#el…",1
@natiibedoya @petrogustavo Habla la perra de Medellín jajajajaj,0
@simonmolinag @petrogustavo cree q x q lo está respaldando @QuinteroCalle se va a tomar a Medellín que se baje de esa nube Antioquia no los quiere,0
"@monkypinedas Medellin, Colombia. Es lo que vi en las noticias. Acababan de atracar una casa de empeño.",0
@IsabelHdz05: Te Amo Medellín que belleza 🥰❤❤❤,1
"(DENUNCIA) El posible «Falso Positivo» en el frustrado atraco de las Vegas, en Medellín https://t.co/w5sJBKzIVi vía @ifmnoticias",0
"@GustavoBolivar: Metrallo era entes. La diferencia con la Medellin de la donbernabilidad, es que ahora sí los atrapan.",0
"@LoyolaSchoolMed: Nuestra institución educativa reitera a la administración municipal, a la Secretaría de educación y al Concejo de Mede…",1
Asi recibió medellin hoy a el ifueputa de @petrogustavo antes de que salga a decir que aca lo idolatran como a un dios https://t.co/IKrSaIHA6P,0
"""Creyeron que iban a hacer 'La casa de papel'"", dijo el alcalde de Medellín, Daniel Quintero. https://t.co/TGnSEjOtKl",1
@mas_medellin @quediceamigo Quintero mitómano y oportunista.,0
"@esgallar08: Todo muy raro
Balacera en jardín plaza cali 
Balacera en ""poblado "" Medellín 
Balacera en centro comercial Bogotá.

Cuál ra…",0
"@Diego_Molano: No es una película, son los héroes de la Patria que enfrentaron a delincuentes en Medellín  y frustraron millonario robo.…",1
"Hoy el guerrillero del M19 se dio cuenta que #Medellín no quiere bandidos en la Casa de Nariño!

 #Medellín nos pertenece al igual que país. 

¡Viva la democracia y viva la libertad!",0
@petrogustavo Por que no muestra el baile en el centro de Medellín? También fue muy bueno…,1
"@RedMasNoticias: 📢 #FlashRedMás 

1⃣ Muere en poder del ELN Tulio Mosquera, excandidato a la Alcaldía de Alto Baudó.
2⃣ Robo en Medellín…",0
#Noticias #ULTIMAHORA  sacaron a Gustavo Petro del centro de Medellín https://t.co/egFCN6yWb1,0
"@petrogustavo Ponga pues el video de Medellín, el de la gente espontánea! No el de los ""invitados"" de Roy y Benedetti.
Sicario moral. Sicario de la verdad. 
https://t.co/EDmMt1PmNz",0
"@VickyDavilaH Ciudad Gótica gobernada por la izquierda Bogota, Cali y Medellín. Ya saben lo que se viene",0
"@AdrianD83574921: @JoseMejiaCD @jbagbam ajue la cosa mas hermosa, me arreglaron el día estos videos, Medellín no falla",1
"@MissPoirot07 @Pelicolombianas Gente desinformada, Medellín se ha convertido en referente, luchadora, resiliente. Un empresariado unido con el estado y la universidad para ser reconocida como líder aquí y afuera. Eso es lo que estos comunistas quieren que cambie, para entrar y acabar con todo.",0
"Les recuerdo a los ""líderes sociales"" que hicieron parte del hurto en Medellín ... ya tienen cuatro enemigos, la Policía, los ""compañeros"" que te pueden delatar, los enemigos que saben que tienes armas y los autores intelectuales que no querrán dejar cabos sueltos ... https://t.co/dZAWIf5s55",0
"Mientras que en Bogotá y Cali la ralea aplaude al hampon de Petro, en Medellín le dicen sus verdades en la cara.
Ahora entienden POR QUÉ Medellin debería ser la capital de Colombia?? https://t.co/qKFOGMNxUn",1
"@petrogustavo Se mueve más un ojo de vidrio, ehhhhh jajaja. Mentiras Gus, bailas bien. 

Mucho más cuidado en Medellín ome, esa ciudad es de alto riesgo para vos. No se exponga tanto.",0
"Lamentable lo que hicieron en Medellín con Petro, lo tenían era que empalar y cogerlo a piedra.",0
@JohnF_RamirezB: En Medellin seguimos firmes recogiendo firmas por @agaviriau y trabajando por propósito de tener candidatura sólida y u…,0
@0128Guztavo: Esos atracadores de Medellín están desactualizados; yo se como robarse 70 mil millones sin hacer un solo disparo.,0
@Leo_uribista Que pais tan atrasado hermano y ni hablar de Medellin. Que violencia por todo lado,0
@JoriOsoma: Mandar esbirros armados a socavar el trabajo del Alcalde de Medellín es una clara muestra del eterno concubinato entre la de…,0
"@camachito398: Adelante, Aureliano Medellín no lo quiere.
OJO CON EL 22 Y CON PETRO, NO SERÁ PRESIDENTE, DEBERÍA ESTAR PRESO POR BANDIDO…",0
"@DanielEsPareja Yo me quedo con la Medellín educada, con la Medellín de los jóvenes que quieren cambiar esta nación.",1
@petrogustavo Una fiesta como la que le hicieron en Medellín 👎,0
"@soloverdadescol @Guardianes_Ant @QuinteroCalle el cuentico de siempre? ""Medellín, la más educada"" 😂la ciudad de la eterna ""polvorera"". en vez de mejorar en cuanto a convivencia ciudadana retrocede a pasos agigantados (indiferente del alcalde que haya) La ""cultura mafiosa"" se vive desde siempre en Medellín",0
"@vovallediaz Medellin es una hermosura, gente bella y amable, mujeres lindas, pujanza y emprendimiento, no más saqueadores, todos con @QuinteroCalle ..",1
El nuevo atril portátil de la alcaldía de Medellín 🤣🤣🤣 https://t.co/UHnOs13KLL,1
@Tercer_Canal: Reviva en exclusiva el discurso de @petrogustavo en Medellín durante una reunión con representantes de sindicatos de maes…,1
@Margaritarosadf @LeonardBtura @aida_quilcue @AlfreMondragon @Catalinaperezp_ @IvanCepedaCast @LuzMBernalParra @GustavoBolivar @GloriaFlorezSI @PactoCol Que acaban de gritarle Fuera fuera fuera a su mesías en Medellín. Ve mira ve nadie quiere a tu mesías los Buenos  en colombia somos millones !! Aquí somos inteligentes todos y su mesías solo ya sabemos quien lo apoya,0
"@ANKARA300: Cuando Federico Gutiérrez fue alcalde de Medellín hubo casi 3000 asesinatos, era Metrallo.",0
@Caztrofj: Karen usted que opina del robo de Medellín? https://t.co/FasYrL9c9G,0
Yo todo feliz que iré a Medellín y de repente roban a lo gta.,0
"@pctenlanoticia: ¡DE PELICULA! FUE EL ATRACO FRUSTRADO EN UNA FABRICA DE MEDELLÍN.
Más de 20 delincuentes intentaron ingresar a una fábr…",0
@Emvarias @mas_medellin Información falsa la que ustedes suministran cada día,0
@Wilson_Suaza_ @petrogustavo Y los medios vendidos diciendo que en el centro de Medellín lo abuchearon y que lo sacaron corriendo pfff jaaa ya uno sabe cómo son ustedes @BluRadioCo @CaracolRadio  🤢🤢,0
@SantiagoTobon @SebastianNohra Hmm ni que el tráfico en Medellín no estuviera igual  🤦‍♀️,0
"Todo muy raro
Balacera en jardín plaza cali 
Balacera en ""poblado "" Medellín 
Balacera en centro comercial Bogotá.

Cuál raro , se vienen las elecciones.",0
"@Morgan07623639: #MEDELLIN 

EN ESTOS MOMENTOS @petrogustavo ES RECIBIDO COMO SE MERECE TODO TERRORISTA 
⬇️ https://t.co/BvRBTkw1Rb",0
"@PactoHMed: @Nicols03804032 Petro siempre en las calles de Medellín, y con toda la paciencia, Medellín lo abraza, @petrogustavo  Preside…",1
@soyalejangu: Para Medellín y para la @EducacionMed es un orgullo poder compartir con otras ciudades nuestro conocimiento y buenas práct…,1
@ConcejoMedellin: #EsMomentodeAvanzar porque las palabras como las personas solo significan cuando se juntan y trabajan unidas por Medel…,1
"Yo también me siento muy orgullosa de mis paisas.
Acá con lo que nos pasó con Quintero, estamos prevenidos y no creo que nos vuelva a pasar.
Fueraaaaaaaa @petrogustavo de Medellín
#QuinteroSeVa 
#RevocatoriaDanielQuintero https://t.co/ihEYMi97vM",1
@Tweet1A: En Medellín (Metrallo) los Jóvenes Cabal se tomaron muy en serio la propuesta de porte de armas de fuego de María Fernanda Cab…,0
"@10AMES10: Esta es la manera como Medellín rechaza al compañero de fechorías de Popeye.
#PetroGuerrilleroHp",0
"@Carlos30979587 @IvanDuque @infopresidencia @FIFAcom pero ese ""ola"" no es mas rolo, acá en Medellín no lo dicen 🤔",0
"@Vidales2Luis: Petro, en medellin no le creen ni a usted ni a @QuinteroCalle",0
"@TomasGonima: La campaña de @petrogustavo arrasa a donde va, y les da con toda en la cuna de paramilitares y narcotraficantes como lo es…",1
"@EdoCote: En Medellín los delincuentes tienen armas largas y el alcalde cerebro corto.

@AlcaldiadeMed @QuinteroCalle",0
"Si hubo robo en Medellín: ladrones se llevaron $500 millones en oro

«Fue hurtado material aurífero por una cuantía de $500 millones"", explicó el fiscal general Francisco Barbosa. 

Los detalles en:
 
https://t.co/e8fleiy4o5

#Medellín #Oro #Asalto",0
Bienvenida a @petrogustavo  en #Medellin https://t.co/OJl9lFqmHL,1
"@vanessacuellarn: el clima de Medellín es muy raro, solo en la mañana, balacera al medio día y lluvia en la tarde",0
Un manto de dudas frente al robo en El Poblado: Fiscal Francisco Barbosa desmiente al alcalde de Medellín https://t.co/h92Vd8D8Fx a través de @ifmnoticias,1
@AGUSTINCARDON10: @anamarqr BIEN POR MEDELLIN....SE RESPETA.,0
"Por eso a esos hps del centro de Medellín, que son paracos todos: desde el que vende tinto hasta el que barre la calle no se les puede comprar nada, aprendan.",0
"@Fannygonzalezt: A @petrogustavo nadie lo quiere en Antioquia, en Medellín lo sacaron como pepa de guapa 🤣",1
@dianama46158538: Q bien por la gente de Medellín.,1
@rooxxi6: Felicitaciones a la gente del hueco de Medellín ECHARON A PETRO C🇨🇴 no es de izquierda,0
"Que a @petrogustavo lo sacaron de Medellín en PRIMERA VUELTA . jajajajaja...en algunos pueblos es presidente en primera Vuelta ....Diomioquejeso🥺🥺🤣🤣🤣🤣🤣 @Carmajo19 @ruby201201 @marcelita84_ @Rufineagustine 

Retw porfa...",1
"Felicitaciones a Medellín; por que a Colombia no se engaña.
A Colombia se respeta. 

Fuera @petrogustavo terrorista, hampón le gritan.👏👏👏 https://t.co/iSd2PQGGsP",0
"@isamg6: ¿Qué creen?
Mijitos, esto es trabajando y sacando a Petro del 'Hueco' de Medellín. Paisas, paisas... https://t.co/1ay7MrpX0Y",0
"@AnalisisUrbano: Sus plazoletas, pabellones y salones de convenciones se han revestido de vida con grandes eventos nacionales e internac…",1
"@DefensoriaDIAN: Esta semana desde Cartagena y Medellín, les contamos sobre la Convención Bancaria de @Asobancaria y el Congreso de Cons…",1
@_Gelver_: Hace poco más de 1 mes se suscitó una pelea fuerte en twitter entre Quintero y Uribe donde terminó Uribe por bloquear en Twit…,0
"@juliomario55555: @FNAraujoR Yo le recuerdo dos masacres en la impunidad y un asesinato...
https://t.co/zIiLam5guO",0
"Yo creo que ese ""intento de atraco"" de medellin es puron montaje por los 130 años de la policia, no se le paran a un ñero que tiene un cuchillo, mucho menos a un grupo de pirobos que todos tienen fusiles",0
"En el 2004 por concurso estaba ingresando como Ing. Civil a la Alcaldía de @sergio_fajardo,allí conocí Compromiso Ciudadano y la forma de hacer política,con la que trabajamos en la transformación de varias comunas de Medellín.Los PUI son un gran legado. Felicitaciones! https://t.co/7AjQLLyIzY",1
@diariocriterio: #ACTUALIDAD || El alcalde Daniel Quintero anunció una recompensa de 10 millones de pesos para dar con los responsables…,1
"No veo la hora de que haya nuevo alcalde de Medellín para que mande a pintar ese puente de la 4 Sur de otra cosa. Cosa fea, por dios.",0
"La casa de piedra, Colombia.

Asalto a un depósito de oro en Medellín https://t.co/auDCj3jxVK",0
"@Paterpau: A la película de Medellín solo le faltaron máscaras de expresidentes y un ladrón diciendo ""tengo un mal presentimiento sobre…",0
"Por lo menos los de ayer en Medellín estaban robando oro y no matando por robar una bicicleta. Ellos también son víctimas del desempleo, de la falta de oportunidades, de la necesidad.
#Medellin 
#DePeliculaEs 
#FelizViernes",0
"Vea, lamentable lo que ha pasado hoy con la visita de @petrogustavo a Medellín, un grupo de la CH con sus maniobras metió al Candidato en una burbuja y no fue posible el recorrido x el Centro gracias a la mezquindad de quienes pretenden hacer campaña de puertas para adentro.",0
"Alumbrados Navideños de Medellín, una invitación de la Alcaldía y EPM a celebrar la vida https://t.co/xXGhC1zw2f vía @@cristobanaranjo @AlcaldiadeMed @QuinteroCalle @camivillamizar @EPMestamosahi @jaaacarrillo @mabel_lopez5 @JuanJoseAuxT @AlejandroAriasG @monpabon #AlumbradosEPM",1
"@anatolykarpovv: Al Narcouribismo le dieron por el culo otra vez en Medellín, asalto frustrado gracias a la tecnología implementada por…",0
@famcrod91: ¡Medellín es una ciudad hermosa el uribismo no la merece! #MedellinEstaCambiando,0
"@PedroGomezFraud No existe barrio las Vegas, es una avenida.... y no es Metrallin.... es MEDELLÍN 🤷‍♀️😡😡",0
@petrogustavo Fuera de Medellín lagra HP guerrillero de mierda,0
Con éxito se realizó una rueda de negocios en la que participaron 60 emprendedores de base tecnológica que son acompañados por el programa Parque E de la Alcaldía de Medellín. https://t.co/BD50ahVf5j,1
@ROPERO85: Medellín en el 2022 demostrará que ya no somos más el bastión del uribismo. Ese pasado de sangre lo vamos a dejar atrás. #Med…,0
"Acompañamos a @EPMestamosahi y  
@AlcaldiadeMed en la rueda de prensa de presentación de Alumbrados Navideños 2021. 🎅🌲 La verdad, ¡estarán hermosos! 
Descarga aquí toda la información y entérate:
https://t.co/t4wJ6uZAWo https://t.co/rJuOsXzMxW",1
"@RicardoArmentaC @petrogustavo En antioquia no porque hay mucho corrupto uribobo,pero hay regiones dónde si puede ganar...pero mire el gentío,esto antes no se veía aquí en Medellín...",0
Abramos hilo de la abucheada tan bella que se ganó Petro en Medellín hace unos minutos: https://t.co/XiEs9eePIL,0
tu en españa y yo de viaje por medellin,1
"Sigan mirando y aclamando series de mierda como la casa de papel, series que lo único que hacen es alimentar las mentes criminales y terminan haciendo güevonadas como la de ayer en Medellín.

Luego dicen que la hijueputa televisión no influye. 

¡MALPARIDOS!",0
"@juliogonzalezvi @elcolombiano Hmmmm ya estamos hartos de ese alcalde, me parece mucho tiempo, de aca a marzo ese tipo acaba con Medellin 😠",0
"▶️ VIDEOS: Balacera en #Medellin se vuelve tendencia en redes sociales tras intento de robo
https://t.co/pkUjLsLtPf",0
"@santotomed: ¡Estudia en La Santoto Medellín!
Conviértete en el profesional y especialista que las compañías necesitan. Conoce más de nu…",1
"@galver70: Sr. Alcalde @QuinteroCalle la gente decente de Medellín, Antioquia  y  Colombia, lo apoya.  Felicitaciones por su valentía, d…",1
¿Quién cuida a las personas cuidadoras en Medellín? Hoy #DíaInternacionaldelasPersonasCuidadoras queremos hacer un llamado para trabajar por esta población y seguir fortaleciendo la Política Pública que creamos en el 2015. https://t.co/HyJZVVzIlk,1
"@karinin7986: Medellín es de gente buena, que pide más educación y menos balin #MedellinEstaCambiando",1
"@JuMaJaRa @alvaroguti55 @QuinteroCalle 👉👉👉  alcalde @QuinteroCalle 
Revocatoria yá x inepto, corrupto e irresponsable NO arriesgue + el futuro d  medellín.",0
@elReneJimenez: Asalto en pleno día en Medellin con fusiles y subametralladoras. Para esto gastamos 40 billones de pesos cada año durant…,0
@petrogustavo en Medellín ❤️. https://t.co/WbpC1vhZaR,1
"@ibpoa_: Yo merezco estar en Medellín, más nada 🥺",1
"#Rt Sebastian muchas gracias 🤩🤗🥳, feliz y bendecido viernes para todos.

#readingcommunity #readAwrite #sdv #FF #Madrid #4Nov #Medellin #caracas #CDMX #culturacafeylibros https://t.co/iHFmRjmwmV https://t.co/WB3pVj2Vhu",1
@Sigarafa: ¿O sea que las personitas de Medellín que valemos oro estamos en peligro?,1
@AlcaldiadeMed: ¡La alegría navideña llega nuevamente a Medellín 🌲💡🎁! Estamos felices y llenos de esperanza al ver la belleza de nuestro…,1
"Qué inseguridad en Medellín, Pana.

Ya mataron lo que sentía por ti, mor.",1
"@petrogustavo vino al centro de Medellín (al hueco) y el pueblo (vendedores ambulantes, comerciantes, etc) se encargaron de echarlo y dejarle claro que no es grato en esta hermosa Ciudad! 
Su zombies (seguidores) también fueron retirados!

#PetroNuncaSeraPresidente",0
"LA ÚLTIMA DEL AÑO! 🎉
MEDELLÍN 11 DE DICIEMBRE",1
"@DenunciasAntio2: A esta hora Bomberos Medellín atienden incidente por incendio en la Cra. 23 con Cl. 94A, Carpileno. Hasta el momento n…",0
"Los que quieren canonizar al hijueputa criminal Alfonso Cano, dado de baja por nuestro glorioso ejército nacional.

Son los que le hacen campaña a Petro y celebran las atrocidades de los alcaldes de Bogotá, Cali y Medellín.

Partida de hijueputas.",0
📸| Póster oficial y precios para el concierto de Maluma en Medellín. https://t.co/b3VbqeoiWM,1
"Supercell avanza en un vídeo sus tres próximos juegos: Clash Mini, Clash Quest y Clash Heroes #Medellín https://t.co/difAFn3ezP https://t.co/rktvMVYdHd",1
"@TuRoncito_: Cómo así que la @policia en Medellín se fue a agarrar a unos bandidos con fusiles y no a recuperar celulares robados.😬
🙄",0
"El clima de Medellín es muy raro, sol en la mañana, balacera al medio día y lluvia en la tarde.",0
"#ciclomercato | 🇨🇴🚴‍♂️🇪🇸 A Óscar Sevilla no se le acaba la cuerda, seguirá un año más con el Team Medellín 🇨🇴🚴‍♂️🇪🇸💪🏆👏👏#ElPortalDelCiclismo #ciclismo #ciclismomercado #VamosEscarabajos #fichajes
https://t.co/AaMPLG7wuC",1
#REGIONAL | Desde este 25 de noviembre la aerolínea Easyfly vuela directo entre Medellín y Mompóx @EasyflyVuelos  https://t.co/F360bKRTFa,1
@iLordPetrosky: ¿Cuantos estamos mamados del Uribismo? Hagan y sigan a los otros que dieron RT. ¿Será si llegamos a 1000 RTs de gente…,0
Ese @petrogustavo si es como pendejo estar acá en Medellín y meterse al hueco jajaja mucho pendejo corra mijo,0
"Que triste es tener un familiar enfermo, no saber como esta porque no te dejan ingresar de forma recurrente y cuando ingresas cada 5 o 6 horas no le han hecho nada, mas de 24 horas esperando la revisión de un especialista. #medellin @MinSaludCol @NuevaEPSOficial @ipsudea https://t.co/IKLsgOBmAM",0
¡Sin ninguna razón! Hombre hirió a cinco personas al disparar en el centro de Medellín https://t.co/yESJrkgZlv,0
Bienvenido Gustavo Petro a Medellín 👏👏👏🙏#MedellinEstaCambiando,1
"@RevistaDinero: En robo de Medellín se unieron dos organizaciones ilegales, con delincuentes de Bogotá, Sucre, Huila y extranjeros https…",1
Óscar Sevilla seguirá un año más en el Team Medellín https://t.co/BtbcAJDP1j https://t.co/MO8JDuc9k7,1
"¿Quieres ser nuestro invitado y ver de cerca estas bandas que llegan desde Asia para presentarse en Medellín? Hemos reservado un espacio para que vivas esta experiencia musical, si estas en la ciudad y quieres asistir, ¡escríbenos! https://t.co/NJXCe1rzBa",1
Que irá a decir ahora @JulianRoman de la @PoliciaColombia ante el robo frustrado en Medellin? Adelante.. sígala cagando llave!!,0
@SinCensuraCol Petro en Medellín la ciudad está cambiando,1
#ControlPolítico #Hidroituango La Comisión Accidental del Congreso que analiza la situación jurídica y económica del Proyecto Hidroeléctrico Hidroituango se reunió con el Alcalde de Medellín y con el gerente general de EPM. vía @elcolombiano móvil https://t.co/tzSel3xHOJ,1
